,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
343,0.0,27.0,7.0,2.0,18.0,1.0,20.0,0.0,0.0,0.0,23.0,33.0,16.0,21.0,0.0,52.0,0.0,0.0,15.0,28.0,15.0,0.0,0.0,1.0,1.0,79.0,29.0,47.0,1.0,8.0,43.0,0.0,11.0,89.0,41.0,0.0,0.0,4.0,74.0,0.0,28.0,0.0,0.0,0.0,2.0,14.0,34.0,14.0,0.0,9.0,0.0,0.0,383.0,9.0,4.0,4.0,8.0,12.0,0.0,13.0,31.0,34.0,37.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
344,36.0,0.0,21.0,5.0,14.0,6.0,8.0,20.0,0.0,0.0,57.0,23.0,30.0,0.0,38.0,36.0,13.0,3.0,28.0,1.0,0.0,22.0,0.0,25.0,146.0,0.0,0.0,8.0,20.0,11.0,8.0,0.0,0.0,10.0,0.0,18.0,64.0,0.0,39.0,0.0,0.0,97.0,14.0,74.0,0.0,148.0,2.0,50.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,26.0,9.0,9.0,22.0,3.0,0.0,7.0,14.0,0.0,20.0,0.0,23.0,2.0,0.0,33.0,8.0,31.0,17.0,16.0,4.0,39.0,0.0,50.0,0.0,0.0,0.0,0.0,17.0,15.0,4.0,0.0,0.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,4.0,16.0,18.0,0.0,27.0,16.0,43.0,35.0,27.0,13.0,11.0,0.0,0.0,10.0,0.0,19.0,109.0,4.0,15.0,39.0,5.0,10.0,0.0,20.0,0.0,15.0,0.0,0.0,19.0,0.0,26.0,20.0,6.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,162.0,15.0,66.0,52.0,60.0,41.0,27.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
347,5.0,5.0,6.0,3.0,19.0,0.0,22.0,29.0,2.0,5.0,13.0,10.0,6.0,3.0,3.0,11.0,12.0,67.0,6.0,30.0,24.0,130.0,74.0,36.0,0.0,38.0,3.0,0.0,0.0,58.0,77.0,173.0,12.0,51.0,42.0,0.0,41.0,218.0,26.0,0.0,12.0,99.0,101.0,0.0,52.0,22.0,0.0,106.0,119.0,31.0,12.0,102.0,24.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,10.0,3.0,29.0,0.0,36.0,3.0,0.0,32.0,37.0,0.0,5.0,37.0,5.0,14.0,10.0,44.0,13.0,0.0,0.0,0.0,27.0,25.0,120.0,0.0,62.0,30.0,0.0,32.0,87.0,35.0,46.0,34.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,24.0,9.0,2.0,9.0,29.0,7.0,75.0,14.0,41.0,0.0,0.0,0.0,15.0,31.0,6.0,5.0,17.0,17.0,25.0,0.0,0.0,13.0,15.0,0.0,0.0,13.0,25.0,0.0,0.0,48.0,101.0,0.0,204.0,0.0,6.0,2.0,28.0,16.0,125.0,0.0,13.0,0.0,119.0,0.0,0.0,0.0,195.0,687.0,50.0,5.0,0.0,0.0,267.0,0.0,23.0,0.0,1.0,0.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
350,21.0,12.0,0.0,30.0,27.0,8.0,14.0,4.0,27.0,64.0,13.0,15.0,75.0,16.0,33.0,34.0,34.0,0.0,2.0,5.0,18.0,11.0,0.0,8.0,8.0,8.0,13.0,0.0,16.0,15.0,44.0,38.0,27.0,22.0,0.0,21.0,6.0,3.0,0.0,5.0,4.0,0.0,18.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,1.0,19.0,16.0,2.0,20.0,0.0,13.0,23.0,12.0,1.0,11.0,0.0,82.0,9.0,40.0,7.0,44.0,4.0,13.0,17.0,12.0,64.0,63.0,18.0,130.0,0.0,135.0,59.0,14.0,45.0,0.0,73.0,0.0,20.0,0.0,15.0,0.0,13.0,0.0,0.0,0.0,65.0,24.0,144.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,28.0,10.0,0.0,0.0,42.0,4.0,6.0,15.0,5.0,0.0,45.0,38.0,0.0,54.0,0.0,0.0,4.0,4.0,10.0,17.0,9.0,12.0,62.0,0.0,0.0,7.0,13.0,0.0,29.0,0.0,25.0,17.0,10.0,5.0,20.0,0.0,6.0,20.0,27.0,34.0,13.0,19.0,7.0,11.0,0.0,9.0,6.0,7.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,29.0,11.0,12.0,0.0,8.0,8.0,7.0,17.0,2.0,6.0,0.0,0.0,21.0,90.0,62.0,95.0,25.0,0.0,0.0,58.0,1.0,9.0,23.0,5.0,19.0,21.0,21.0,60.0,25.0,26.0,6.0,30.0,0.0,0.0,120.0,92.0,0.0,0.0,0.0,400.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,24.0,0.0,19.0,30.0,0.0,1.0,13.0,0.0,19.0,10.0,20.0,0.0,4.0,9.0,17.0,1.0,15.0,0.0,12.0,5.0,31.0,11.0,4.0,3.0,2.0,22.0,0.0,4.0,100.0,70.0,178.0,44.0,15.0,65.0,0.0,4.0,41.0,0.0,0.0,17.0,11.0,0.0,238.0,0.0,32.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,21.0,11.0,10.0,20.0,22.0,16.0,10.0,11.0,0.0,19.0,26.0,14.0,12.0,0.0,7.0,3.0,73.0,0.0,21.0,79.0,4.0,31.0,22.0,146.0,13.0,3.0,0.0,0.0,0.0,42.0,4.0,45.0,6.0,47.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,13.0,11.0,18.0,4.0,0.0,0.0,21.0,10.0,12.0,22.0,13.0,5.0,52.0,46.0,45.0,26.0,17.0,13.0,8.0,0.0,9.0,13.0,0.0,6.0,55.0,65.0,6.0,14.0,93.0,25.0,0.0,65.0,6.0,124.0,34.0,145.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,16.0,12.0,0.0,24.0,16.0,3.0,12.0,33.0,3.0,3.0,6.0,16.0,12.0,26.0,17.0,8.0,35.0,26.0,27.0,27.0,97.0,0.0,0.0,0.0,0.0,0.0,39.0,8.0,1.0,16.0,16.0,20.0,44.0,5.0,0.0,18.0,63.0,4.0,0.0,18.0,146.0,88.0,0.0,113.0,21.0,89.0,18.0,19.0,5.0,4.0,70.0,58.0,3.0,33.0,120.0,332.0,86.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,8.0,22.0,10.0,30.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,63.0,15.0,0.0,0.0,0.0,1.0,17.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,17.0,37.0,22.0,14.0,20.0,19.0,0.0,4.0,5.0,8.0,9.0,3.0,41.0,66.0,87.0,0.0,11.0,44.0,1.0,115.0,20.0,0.0,0.0,71.0,0.0,0.0,0.0,2.0,33.0,1.0,15.0,17.0,53.0,0.0,16.0,6.0,8.0,4.0,0.0,0.0,28.0,8.0,33.0,36.0,45.0,0.0,4.0,2.0,78.0,2.0,78.0,26.0,0.0,5.0,64.0,28.0,0.0,23.0,34.0,0.0,34.0,159.0,367.0,59.0,13.0,94.0,0.0,262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,12.0,6.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,11.0,1.0,4.0,78.0,3.0,12.0,32.0,0.0,4.0,13.0,37.0,45.0,0.0,0.0,48.0,0.0,95.0,0.0,4.0,69.0,3.0,39.0,32.0,113.0,40.0,27.0,33.0,20.0,0.0,4.0,13.0,0.0,30.0,4.0,0.0,88.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
